"spread_type","position_name","most_common_card","most_common_card_img","orientation","count","draw_date"
"celtic_cross","External Influences","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-14"
"celtic_cross","External Influences","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-06"
"three_card","The Present","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-04"
"celtic_cross","Yourself","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-29"
"three_card","The Present","Death","https://ik.imagekit.io/tarotmancer/m13.webp","reversed","1","2024-07-05"
"celtic_cross","Yourself","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-05"
"celtic_cross","The Present","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-05"
"celtic_cross","The Outcome","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-07"
"celtic_cross","The Future","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-17"
"celtic_cross","Yourself","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-11"
"celtic_cross","The Past","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-06"
"celtic_cross","The Challenge","Death","https://ik.imagekit.io/tarotmancer/m13.webp","reversed","1","2024-07-11"
"celtic_cross","The Situation","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-28"
"celtic_cross","Hopes and Fears","Death","https://ik.imagekit.io/tarotmancer/m13.webp","reversed","1","2024-07-18"
"celtic_cross","The Present","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-04"
"celtic_cross","Yourself","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-08"
"celtic_cross","External Influences","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-05"
"celtic_cross","The Future","Death","https://ik.imagekit.io/tarotmancer/m13.webp","reversed","1","2024-07-14"
"celtic_cross","The Past","Death","https://ik.imagekit.io/tarotmancer/m13.webp","reversed","1","2024-07-05"
"celtic_cross","The Situation","Death","https://ik.imagekit.io/tarotmancer/m13.webp","upright","1","2024-07-07"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-08"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-04"
"celtic_cross","The Past","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-07"
"celtic_cross","The Outcome","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","2","2024-07-15"
"celtic_cross","The Present","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-07"
"celtic_cross","The Outcome","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-08"
"celtic_cross","The Foundation","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-28"
"celtic_cross","The Challenge","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-05"
"celtic_cross","The Outcome","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-05"
"celtic_cross","The Present","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-11"
"celtic_cross","The Situation","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-21"
"celtic_cross","The Past","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-17"
"celtic_cross","The Challenge","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-28"
"celtic_cross","The Present","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-28"
"celtic_cross","The Situation","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-16"
"celtic_cross","Yourself","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","2","2024-07-05"
"celtic_cross","Yourself","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-18"
"celtic_cross","External Influences","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-13"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-05"
"celtic_cross","Hopes and Fears","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-28"
"celtic_cross","Yourself","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-08"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-13"
"celtic_cross","The Outcome","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-07"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","upright","1","2024-07-18"
"celtic_cross","The Future","Temperance","https://ik.imagekit.io/tarotmancer/m14.webp","reversed","1","2024-07-04"
"celtic_cross","Hopes and Fears","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-28"
"celtic_cross","The Future","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-17"
"celtic_cross","The Past","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-29"
"celtic_cross","External Influences","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-30"
"celtic_cross","Hopes and Fears","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","2","2024-07-05"
"celtic_cross","The Challenge","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-07"
"three_card","The Present","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-30"
"celtic_cross","The Present","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-07"
"celtic_cross","External Influences","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-05"
"celtic_cross","The Present","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-05"
"celtic_cross","The Past","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-06"
"celtic_cross","External Influences","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-28"
"celtic_cross","Yourself","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-27"
"celtic_cross","The Foundation","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-07"
"celtic_cross","The Future","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-12"
"celtic_cross","The Future","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-13"
"three_card","The Past","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-24"
"celtic_cross","Yourself","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-05"
"celtic_cross","The Foundation","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-06"
"celtic_cross","The Foundation","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-12"
"celtic_cross","The Present","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","The Devil","https://ik.imagekit.io/tarotmancer/m15.webp","upright","1","2024-07-07"
"celtic_cross","The Future","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-21"
"celtic_cross","Yourself","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-09"
"celtic_cross","The Future","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-17"
"celtic_cross","The Future","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-11"
"celtic_cross","Hopes and Fears","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-13"
"three_card","The Present","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-24"
"three_card","The Present","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-24"
"celtic_cross","The Future","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-05"
"celtic_cross","The Foundation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-05"
"celtic_cross","Yourself","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-14"
"celtic_cross","Yourself","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-29"
"celtic_cross","The Present","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-13"
"celtic_cross","The Situation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-17"
"celtic_cross","External Influences","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","reversed","1","2024-07-06"
"celtic_cross","The Foundation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-07"
"celtic_cross","The Outcome","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-14"
"celtic_cross","Hopes and Fears","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-17"
"celtic_cross","The Foundation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-09"
"celtic_cross","The Situation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-17"
"celtic_cross","The Foundation","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","The Tower","https://ik.imagekit.io/tarotmancer/m16.webp","upright","1","2024-07-17"
"celtic_cross","The Present","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-05"
"celtic_cross","The Present","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-08"
"celtic_cross","The Outcome","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-17"
"celtic_cross","The Outcome","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-28"
"celtic_cross","External Influences","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-06"
"celtic_cross","The Situation","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-26"
"celtic_cross","The Foundation","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-09"
"celtic_cross","The Future","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-07"
"celtic_cross","The Past","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-18"
"celtic_cross","The Past","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-05"
"celtic_cross","Hopes and Fears","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-04"
"celtic_cross","The Challenge","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","2","2024-07-13"
"celtic_cross","The Past","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-17"
"celtic_cross","Yourself","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-07"
"celtic_cross","The Foundation","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-13"
"celtic_cross","The Future","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-27"
"celtic_cross","Yourself","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-11"
"celtic_cross","The Outcome","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-17"
"celtic_cross","External Influences","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-19"
"celtic_cross","Hopes and Fears","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-11"
"celtic_cross","The Present","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-05"
"celtic_cross","The Situation","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","reversed","1","2024-07-07"
"celtic_cross","The Foundation","The Star","https://ik.imagekit.io/tarotmancer/m17.webp","upright","1","2024-07-17"
"celtic_cross","The Present","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-28"
"celtic_cross","The Challenge","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","2","2024-07-05"
"celtic_cross","The Past","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-05"
"celtic_cross","The Challenge","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","2","2024-07-06"
"celtic_cross","The Challenge","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-16"
"celtic_cross","The Present","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-17"
"celtic_cross","The Outcome","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-21"
"celtic_cross","The Situation","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-06"
"celtic_cross","The Future","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-13"
"celtic_cross","The Situation","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-09"
"celtic_cross","Hopes and Fears","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-07"
"celtic_cross","The Future","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-14"
"celtic_cross","The Future","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-05"
"celtic_cross","Yourself","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-12"
"celtic_cross","The Challenge","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-19"
"celtic_cross","The Present","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","2","2024-07-19"
"celtic_cross","The Challenge","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-21"
"celtic_cross","Yourself","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-17"
"celtic_cross","The Outcome","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-05"
"celtic_cross","The Present","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-21"
"celtic_cross","The Outcome","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-06"
"celtic_cross","Hopes and Fears","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-14"
"celtic_cross","The Outcome","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","1","2024-07-18"
"celtic_cross","The Past","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","upright","2","2024-07-17"
"celtic_cross","The Outcome","The Moon","https://ik.imagekit.io/tarotmancer/m18.webp","reversed","1","2024-07-15"
